PRICE,BEDROOMS,FLOOR_AREA,BUILD_YEAR
400000,3,105,1966
1075000,4,239,2008
190000,5,414,2011
1300000,4,270,1930
485000,4,168,1976
140000,5,536,2000
875000,4,236,2014
845000,3,123,1973
310000,4,110,2004
720000,3,161,2012
749000,4,188,1952
2300000,4,300,1989
320000,4,158,2007
520000,4,168,1974
680000,3,221,1935
300000,2,94,1972
350000,3,123,1976
1150000,4,270,1960
660000,3,130,1982
750000,3,180,2013
1330000,4,360,2009
1910000,3,170,1971
387600,4,166,1996
710000,4,200,1981
455000,4,182,1991
935000,4,169,1950
915000,4,253,1985
440000,3,157,1974
930000,4,248,2007
1020000,5,303,1910
820000,4,132,1977
385000,3,125,1976
702500,3,149,1997
340000,4,122,2002
1125000,3,175,1993
395000,4,139,1984
920000,4,148,1974
600000,4,200,1998
275000,3,130,1976
1250000,4,146,1933
78000,3,137,1987
466000,4,193,2004
1335000,4,261,1935
444000,3,150,2007
453000,4,141,2014
437007,4,134,2007
715000,3,118,1967
565000,4,157,1980
770000,4,283,1993
408000,2,210,1987
250000,3,97,1972
649000,5,258,1957
315000,4,149,1998
415000,3,66,1989
775000,4,220,1980
1210000,4,179,1999
850000,2,98,1936
1950000,4,169,1960
215000,4,208,2015
315000,3,119,1993
900000,3,153,2002
948000,3,173,1940
635000,4,202,1969
220000,3,135,1980
395000,4,151,1997
530000,4,256,2006
427000,1,61,2001
245000,4,261,2012
675000,4,250,2007
410000,3,220,1977
412500,3,193,2010
855000,4,194,1986
83000,4,257,1992
976000,4,353,1922
555000,3,125,1950
600000,4,219,2003
938000,4,215,1994
675000,3,118,1969
395000,4,165,1989
580000,3,84,1979
625000,4,210,1980
570000,3,93,1989
500000,3,121,1991
515000,3,123,2012
1017500,4,199,2002
162000,3,104,2014
560000,4,217,2010
640000,3,171,1982
410000,4,120,1995
970000,4,200,1960
460000,3,122,1954
345000,3,118,2003
320000,4,111,1991
265000,3,92,1975
522500,4,241,2004
939000,4,267,1972
360000,3,96,1977
720000,3,125,1972
288000,3,105,2011
1350000,3,134,1958
372000,4,176,1960
750000,4,192,1996
1800000,3,170,1958
1590000,4,282,2007
85000,4,241,1994
865000,4,180,1987
505000,4,239,1997
545000,3,305,1977
466000,4,146,2006
1000000,4,333,2002
875000,3,123,1960
520000,3,220,2006
560000,4,257,1994
1030000,3,111,1950
705000,5,234,2003
445000,4,131,1998
820000,4,67,1972
863000,4,236,2000
920000,3,130,1930
560000,3,200,1994
700000,4,115,1975
907500,5,232,1994
320000,3,94,1970
445000,5,173,1995
540000,4,198,1967
900000,4,200,1986
425000,3,110,1980
675000,3,130,2001
658000,4,222,2001
780000,4,170,2000
210000,3,130,1956
802000,3,142,1930
170000,3,140,1970
600000,3,160,2006
547500,3,113,2002
1475000,4,295,2009
528000,3,102,2012
430000,3,110,2011
1900000,5,326,1968
755000,4,208,1994
615000,3,112,1991
250000,3,110,1972
1955000,4,216,1940
449000,3,141,2002
799000,4,155,1973
400000,3,102,1980
480000,4,203,2006
900000,3,241,1999
760000,4,242,1995
900000,4,163,1974
637000,4,214,1985
965000,3,170,2007
1834000,4,328,2011
760000,2,117,1945
305000,3,91,1975
510000,4,212,2011
751000,2,96,1955
835000,4,178,1937
800000,4,238,2008
430000,4,179,1994
490000,4,235,2008
362000,3,125,2000
477000,4,125,1995
730000,4,240,1977
370000,4,270,2016
685000,2,133,1960
495000,3,80,1988
1610000,4,222,1996
1570000,5,400,1996
800000,4,170,1989
368000,3,109,1994
745000,2,124,1964
530000,6,250,2004
455000,4,221,2011
452000,3,111,1974
835125,3,162,1989
480000,4,244,2015
505000,3,110,1960
835000,3,330,1998
750000,3,118,1940
410000,4,120,1999
386000,5,167,1968
564000,2,83,1940
1905000,4,224,1946
646000,4,317,2007
930000,3,95,1962
395000,4,130,1995
439000,3,90,1976
450000,4,205,2004
815000,4,270,1986
565000,4,161,1975
468000,4,203,2013
485000,4,191,1985
300000,3,120,1989
1100000,4,158,2004
420000,5,156,2004
1360000,4,110,1945
860000,3,143,1952
445000,3,101,1985
565000,4,182,1995
660000,4,208,1970
1300000,4,330,1990
365000,3,120,1983
710000,3,149,1995
400000,3,86,2006
745000,3,143,1990
1530000,5,331,2009
1415000,4,191,1994
1300000,5,278,1981
435000,3,95,1962
625000,2,116,1984
740000,4,226,1994
380000,4,191,2008
1975000,4,325,1917
480000,4,178,1995
1185000,5,339,2013
415000,4,205,2007
940000,4,230,2007
525000,3,112,1979
800000,4,324,2014
1100000,4,185,1990
485000,4,144,2002
408000,2,241,1945
259000,3,86,1990
1100000,4,272,1990
1885000,5,290,1972
1710000,5,265,1955
565000,4,191,1985
180000,3,286,1978
545000,4,150,1976
820000,5,210,1965
472800,4,182,1999
476000,4,129,1976
410000,4,117,1990
890000,3,160,1959
318500,4,150,1996
750000,5,281,2010
450000,4,129,1987
629000,4,160,2003
650000,3,90,1970
990000,4,213,1977
247000,4,196,2015
1105000,4,232,2002
392000,3,93,1945
485000,3,180,1956
820000,4,249,2004
660000,4,174,1986
421000,4,195,1995
430000,3,180,1930
900000,4,140,1970
502000,4,236,2005
295000,3,143,2012
521000,4,190,2012
1400000,4,224,1972
660000,4,211,2011
85420,4,287,2004
415000,3,123,1970
565000,3,124,2000
980000,4,211,2005
1237000,4,262,2014
450000,3,110,1949
500000,3,147,1993
385000,3,180,1988
370000,4,302,2011
1590000,4,373,2009
865000,3,179,2001
1975000,3,296,2010
265000,3,115,1993
285000,2,89,1984
827200,3,213,2007
280000,2,75,1974
758000,3,173,2011
1950000,4,385,2006
915000,3,155,1997
585000,3,121,2003
760000,3,191,2011
505000,3,102,1999
204000,3,92,2001
397000,3,91,1986
461500,3,105,1994
352500,2,76,1978
600000,3,296,1962
1550000,4,262,2009
1241000,4,222,2003
710000,4,180,1990
265000,3,99,1971
1100000,3,160,1989
415000,3,89,1989
499000,3,130,2001
840000,3,169,1995
525000,4,150,2010
535000,4,171,2000
545000,3,176,2000
445000,2,90,1967
807500,3,157,1981
860000,4,217,2006
448000,2,101,2014
760000,4,124,1992
465000,3,76,1989
1500000,4,321,2000
1100000,5,277,2001
575000,3,128,2003
535000,3,152,1997
249500,3,95,1985
610500,4,171,2000
700000,3,184,1990
390000,3,124,2008
685000,3,117,1970
650000,3,150,2001
630000,3,136,1998
750000,2,84,1980
390000,3,100,1985
735000,3,142,1992
900000,4,195,2000
362500,3,124,2015
855000,4,215,2007
299000,3,91,2013
429000,3,136,1977
470000,3,140,2015
420000,3,133,1973
1050000,4,217,2012
540000,4,231,2000
1250000,4,329,2007
635000,4,165,1985
445000,4,184,1975
1535000,4,336,1989
525000,4,181,2013
470000,4,213,2006
325000,4,151,2014
445000,4,195,2008
455000,4,157,1973
782000,3,190,1988
820000,3,139,1974
167500,4,173,1981
506000,4,154,1999
625000,4,337,2006
873000,4,261,1989
655000,4,232,2003
605000,3,190,1975
436000,4,175,2015
420000,4,143,2002
651000,4,207,1989
349000,3,137,1971
1325000,4,335,2007
535000,4,221,2005
1385000,5,186,1960
650000,4,238,1988
470000,4,155,2009
275000,2,113,1952
375000,4,147,2007
360000,4,139,2006
334000,4,152,1969
465000,4,148,2011
318000,3,111,2011
1210000,5,265,1964
555000,4,179,2005
900000,5,255,1986
280000,3,120,1991
485000,4,188,2000
512000,4,208,2007
990000,3,148,2003
470000,3,137,1995
490150,4,180,1998
450000,4,231,2007
750000,4,255,2008
305000,4,144,1990
310000,3,97,1974
901000,5,307,1986
554000,4,200,2011
117000,3,109,1987
535000,4,212,2010
464000,4,161,2006
435000,4,166,2015
425000,5,176,2004
380000,4,150,1994
335000,4,224,2008
1095000,6,375,1995
470000,4,232,2004
419000,4,226,2006
300000,2,150,1960
2033000,4,501,2012
800000,5,274,1989
527500,3,120,1967
225000,4,105,1969
350000,4,160,1999
489500,3,142,1978
695000,3,183,1975
335000,2,123,1984
217500,3,89,1998
440000,3,137,1969
350000,3,112,1986
800000,4,238,2004
430000,4,107,1987
1651250,5,285,2011
292000,3,147,2010
560000,4,237,2004
450000,4,309,2002
1120000,4,225,2007
580000,4,198,2005
380000,4,183,1998
485000,4,178,1999
330000,3,110,1993
728000,4,273,1994
580000,4,226,2001
600000,3,180,2002
1835000,3,308,2015
550000,4,233,2003
520000,4,1,1986
855000,4,161,1977
335000,3,79,1968
1700000,5,232,1999
647600,5,198,1984
278000,3,94,1978
465000,4,219,1995
1310000,4,276,1986
895500,5,400,1975
449000,3,102,2002
925000,4,173,2001
860000,4,255,1993
405000,3,160,1960
795000,4,183,2001
509000,4,175,1995
500000,3,144,1981
500000,4,203,2004
344000,3,86,1975
540000,4,213,2006
475000,4,146,1990
2350000,5,397,2009
952500,4,282,2010
731000,4,199,2013
1460000,3,175,1963
553000,4,181,1977
653000,4,152,2009
338000,3,156,2014
450000,3,89,1964
540000,3,131,1965
415000,4,212,2007
1040000,3,133,1980
1190000,4,170,2002
570000,4,237,2006
692500,4,180,1999
864000,5,230,2004
185000,4,185,2012
474000,4,176,2004
502000,3,210,1976
915000,5,260,1995
370000,2,97,1980
467000,3,78,1971
740000,5,310,2007
340000,4,142,1994
419000,4,152,1997
400000,4,126,1974
310000,3,86,1976
615000,4,234,2007
835000,3,240,2014
515000,4,236,2006
1150000,1,336,1959
660000,4,220,2015
400000,4,166,2003
965000,2,127,1937
595000,4,211,2013
539000,4,107,1979
700000,2,124,1960
400000,5,179,1971
327500,3,142,2014
1300000,4,389,2008
1100000,2,87,1958
320000,4,116,1965
565000,4,209,2013
425000,4,142,2004
310000,4,173,2006
280000,3,90,1980
960000,4,224,1991
557000,3,123,1950
470000,4,181,1999
780000,3,194,1986
456000,4,233,2008
535000,4,224,2003
281000,3,87,1977
715000,4,264,2010
425000,2,74,1978
650000,5,185,1995
90000,3,156,1977
600000,3,163,2002
370000,3,106,1990
610000,5,222,2012
525000,4,144,1982
1128000,4,235,1994
525000,4,150,2001
1425000,4,370,2014
493000,3,164,1970
720000,4,237,1988
399000,4,200,1976
333000,3,99,1971
540000,6,300,1980
160868,3,106,2015
160000,3,111,2011
515000,4,225,1994
2000000,5,125,1958
520000,3,119,1976
152000,3,140,1989
365000,3,150,1981
650000,4,281,2006
398000,4,106,1996
575000,4,216,2013
1235000,3,231,1988
245000,4,107,1972
484250,4,163,2000
515000,4,172,2012
425000,3,104,1991
252000,3,79,1976
778500,4,171,1950
487500,4,112,1987
610000,4,173,1988
695500,3,149,1992
330000,3,90,1990
650000,3,124,1950
400000,4,164,1971
520000,6,230,1985
695000,4,174,2000
320000,4,126,1992
423000,4,155,1995
345000,4,166,2012
461000,4,180,2009
377000,3,91,1989
460000,4,200,2007
670000,4,210,1976
255205,4,112,1953
320000,3,126,2006
713000,4,171,1977
359000,3,129,1971
410000,4,138,2014
400000,5,250,1992
471000,4,146,1997
340000,4,185,2006
510000,4,222,2003
550000,3,214,2011
1690000,4,364,2005
430000,3,92,1915
405000,3,137,2015
330000,4,155,2015
350000,3,149,2007
485000,4,153,1991
500000,4,259,1981
378000,3,100,1989
772500,4,245,2008
725000,4,235,1985
1450000,4,303,1994
330000,3,93,1993
540000,4,152,2007
370000,4,193,2005
530000,4,209,1994
925000,3,158,1920
399000,4,158,2015
470000,4,193,2003
370000,4,165,2004
460000,4,197,1995
369000,4,174,2003
1050000,5,303,1999
385000,3,137,2011
665000,3,179,2013
330000,3,108,2015
1270000,5,337,1997
430000,4,207,2014
510000,4,172,1997
865000,5,230,1988
519000,4,172,2005
525000,4,163,1997
305000,3,84,1954
590000,4,204,2006
312000,3,121,1989
449000,3,192,2003
320000,5,185,1974
440000,5,199,1996
472500,4,157,2010
472000,4,159,2014
780000,4,267,2008
1020000,5,205,1987
586000,4,230,1979
515500,3,100,1968
1282000,5,280,2007
564000,4,156,1997
529000,4,236,2010
455000,2,103,2015
480000,4,147,1980
315000,4,120,2006
299000,3,118,1990
303000,4,154,2007
337000,3,175,1994
397500,4,205,1995
780000,3,132,1963
525000,4,170,2003
432000,5,223,1974
360000,2,242,2013
1320000,4,180,1988
665000,4,236,2009
670000,3,121,1940
565000,4,205,2006
450000,4,228,2006
420000,4,208,1989
900000,3,408,2015
750000,3,168,1968
410000,4,141,2002
335000,4,200,2005
165000,3,88,1974
1196000,4,295,2008
810000,5,149,1993
860000,4,217,2004
886000,4,182,1990
365000,5,237,1983
650000,3,242,2005
1350000,4,306,1993
480000,2,104,1950
760000,4,206,1999
416500,4,127,1994
695000,4,180,1997
355000,3,120,1998
270000,4,115,1990
1000000,2,180,1935
890000,5,475,2008
520000,3,180,1976
707500,5,250,1987
640000,4,206,2004
377500,3,180,1974
275000,4,142,2001
500000,5,228,1990
375000,3,105,1987
610000,4,250,1982
300000,2,72,1968
522000,3,174,1997
365000,4,169,1986
410000,4,152,1999
440000,3,145,1977
810000,4,211,1989
495000,4,226,1989
372500,4,173,2000
365000,3,123,2002
920000,4,232,1924
890000,3,167,2001
332000,3,116,2001
382000,4,146,2006
341000,3,92,1972
600000,4,236,2006
268000,4,143,1983
1550000,4,336,2011
683000,3,209,2006
530000,4,204,2010
2300000,4,292,1980
395000,3,100,1983
825000,5,246,1980
381000,4,134,1992
300000,4,191,2006
435000,4,181,2003
960000,4,376,1999
515000,4,169,1993
670000,4,179,2000
507500,2,70,1968
315000,4,151,1998
870000,6,243,2000
860000,5,330,1996
293000,3,125,2012
950000,4,179,1991
1100000,4,288,1985
395000,3,161,1991
430000,3,143,2013
1640000,4,228,1950
1150000,4,198,1938
320000,3,111,1970
875000,4,185,2001
665000,3,208,2010
415000,3,123,1965
350000,3,110,2012
1350000,4,276,2009
532500,6,282,1992
2000000,6,320,1995
470500,3,107,1987
420000,3,167,2014
325000,4,152,1996
535000,3,179,1965
348000,4,203,1969
481000,3,147,2011
895000,4,210,1999
1200000,6,291,2012
571000,4,153,1965
1100000,4,284,2004
120000,3,210,1976
715000,3,145,1995
1100000,4,247,2013
674000,4,235,1996
272000,3,85,1978
397500,4,229,1999
375000,3,132,1981
430000,4,156,1985
375000,4,150,1995
517000,5,183,1989
270000,3,160,1970
479000,2,92,1997
460000,4,201,1997
695000,4,172,1989
460000,4,138,2004
630000,4,208,2010
495000,4,236,2002
555000,4,225,2006
865000,4,236,1987
1200000,4,259,2000
415000,4,179,2007
635000,4,227,1978
640000,5,305,1984
780000,4,167,2003
601000,4,129,1977
425000,3,160,2006
510000,4,139,1985
535000,4,132,2002
330000,3,138,1973
520000,4,150,1989
455000,4,156,2013
156977,3,109,2015
570000,4,300,1995
665000,3,95,1962
1050000,5,278,1992
410000,4,150,1980
329000,3,124,2015
290000,3,100,1986
638000,4,185,1982
330000,3,134,2013
1295000,4,233,1955
205000,3,147,2015
720000,4,234,2004
530000,3,160,1979
799000,4,289,2015
520000,4,135,1987
322000,4,163,2008
381000,3,126,2014
739000,4,200,2008
528000,4,286,2013
780000,4,185,2000
520000,3,164,2005
811000,5,335,1993
422500,3,130,1977
450000,4,130,1999
508000,4,192,2005
600000,4,256,2008
439000,4,200,1975
220000,4,93,1989
330000,3,121,1975
790000,4,146,1963
300000,3,110,2009
780000,4,228,2002
515000,3,98,1956
560000,4,250,2008
327000,4,168,1986
280000,2,93,1960
680000,4,175,1996
490000,4,194,2002
625000,4,150,1975
250750,4,131,1989
1160000,4,464,2010
1935000,4,579,1950
520000,4,160,2014
500000,4,219,2009
399000,3,223,2006
295000,4,171,2016
320000,4,154,1975
368000,3,126,2004
590000,4,227,2008
690000,4,219,2001
762500,4,253,2007
625000,3,245,2000
1385000,4,381,2006
490000,8,162,1999
2200000,3,312,1939
490000,3,169,1994
320000,5,185,1979
540000,4,180,2010
579000,4,206,1986
580000,5,248,2001
1350000,6,257,2002
386000,4,160,2000
407000,3,109,1991
580000,4,190,1997
345000,4,162,2007
280000,3,144,1970
535000,6,202,1982
1100000,4,218,1956
1025000,4,197,2014
440000,4,115,1989
723000,5,280,1985
645000,3,250,2008
425000,3,175,1970
640000,4,212,1993
1035000,4,199,1991
608000,4,205,1982
1320000,3,177,2011
415000,3,156,2012
1700000,4,211,1969
1650000,5,417,2010
445000,4,234,2012
237500,3,111,1975
675000,4,260,1995
452000,3,181,2015
620000,5,273,2007
712000,4,202,1975
895500,4,280,2008
500000,3,175,2014
1250000,4,189,1969
422000,4,176,1974
510000,2,112,2011
418000,4,161,1993
825000,4,300,1993
430000,4,199,2002
350000,4,201,2007
700000,4,243,2000
570000,4,249,1999
490000,4,230,2011
423000,2,96,1961
360000,4,182,2013
235000,4,179,1982
675000,4,192,2008
464000,3,128,1965
826500,3,141,1962
475000,3,105,1988
880000,4,221,2002
915000,6,222,1988
1175000,5,300,1983
1268000,4,317,1981
657500,4,242,2011
480000,4,163,1997
550000,4,224,2005
524000,4,156,1998
582000,5,175,2013
259000,3,103,1970
440000,3,122,1980
555000,4,201,1980
1425000,3,107,1912
950000,4,232,2001
1410000,4,249,1987
1050000,4,238,1999
840000,4,244,2004
359500,4,134,1998
555000,4,181,2008
400000,3,104,1981
1550000,5,351,2005
595000,4,227,2005
261000,4,160,2000
310000,4,93,1975
630000,4,230,1968
780000,4,151,1970
555000,4,153,1994
803000,4,190,1991
355000,4,133,2000
2000000,4,279,2006
390000,3,137,1998
680000,4,229,2008
1641500,4,258,2010
425000,4,203,1993
629000,4,178,2014
497500,4,208,1995
880000,4,340,2006
530000,4,278,2009
575100,4,213,2010
390000,3,125,2000
385000,4,152,1953
710000,3,110,1900
825000,4,217,1980
1300000,4,208,1936
780000,3,143,1925
410000,4,128,1989
516000,4,170,1982
359000,4,220,1980
2200000,3,266,2005
790000,4,194,1988
685000,4,196,1982
705000,4,181,1998
425000,4,234,2005
1090000,4,302,1998
260000,3,118,2004
420000,4,148,2005
515000,4,212,2005
770000,4,272,1997
265000,3,106,2014
480000,3,165,1956
450000,4,188,1968
288000,4,175,1990
610000,4,217,1997
460000,4,146,1997
410000,4,175,2003
1400000,5,430,2008
1225000,5,341,2010
630000,4,251,2008
379000,3,158,2008
424000,4,175,2000
1210000,3,185,1940
548000,3,88,1987
665000,3,114,1900
315000,4,165,2006
1340000,2,280,2013
585000,4,240,1995
485000,4,187,2003
315000,3,140,1972
1187500,3,195,1987
645000,4,157,1991
299000,3,92,1981
1160000,4,139,1938
1400000,5,163,1973
300000,4,135,1970
970000,4,200,1988
540000,3,177,1990
1425000,4,180,1961
405000,4,225,1996
430000,4,154,2001
324000,3,94,2015
1470000,3,305,2008
1900000,5,553,1985
611500,5,226,1981
295000,3,119,2003
409000,3,154,1978
670000,4,261,1992
511500,4,165,1993
670000,4,181,1980
2025000,4,375,2008
280000,3,118,2010
705000,3,143,1999
485000,4,175,2000
290000,3,97,2005
435000,6,316,1989
860000,4,247,2010
800000,4,157,1994
730000,2,190,1968
220000,3,86,1975
430000,5,211,2004
63000,4,223,1990
840000,4,286,1985
466000,3,113,1985
340000,3,134,2006
426500,4,159,1993
300000,3,118,2015
325000,3,99,1970
680000,4,320,2005
920000,4,201,1977
457000,3,114,1991
462000,4,207,2013
585000,4,171,1999
950000,4,282,2004
877500,4,360,1990
565000,4,153,1999
678000,4,227,1994
729000,4,287,1995
1100000,5,500,1900
169500,4,173,2016
370000,4,166,2007
960000,4,254,2005
742000,4,198,2000
925000,3,168,1993
680000,4,199,1935
429100,4,147,1997
499000,4,198,1997
880000,5,315,2012
365000,4,164,2013
575000,3,202,1974
1710000,4,360,2011
800000,4,194,1989
460000,4,190,2006
360000,4,145,1972
650000,4,205,1993
475000,3,110,2015
1025000,3,176,1910
450000,4,91,1973
420000,4,126,1988
193000,3,104,1964
1900000,3,162,2002
1335000,4,216,1950
540000,3,109,1996
345000,4,150,1977
290000,4,144,2011
1880000,3,167,1952
280000,3,134,1969
590000,3,140,1900
249500,3,92,1980
325000,3,144,2009
420000,3,151,2015
392000,4,140,1987
640000,3,267,2001
822000,4,285,2008
900000,4,304,2004
660000,4,200,2002
